Objects
100
,,Global Angle 111:111,,,,,,Global Angle 222:222,,,,,,Global Angle SIngleMarker:SIngleMarker,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
139,0,2.5927,1.69045,-1.5417,-262.766,133.492,714.739,-0.163953,0.319083,-1.34586,-270.639,98.7103,828.245,-0.176771,1.58753,0.163284,-206.939,125.122,709.136
140,0,2.59968,1.68995,-1.54361,-262.72,133.609,714.717,-0.164234,0.319335,-1.34586,-270.638,98.7023,828.227,-0.176753,1.58807,0.163394,-206.995,125.124,709.087
141,0,2.55541,1.68208,-1.60604,-262.855,133.263,714.546,-0.164396,0.319749,-1.346,-270.636,98.6977,828.181,-0.176756,1.58821,0.163211,-207.062,125.113,709.011
142,0,2.59481,1.6902,-1.54325,-262.953,133.552,714.631,-0.164653,0.320157,-1.34626,-270.644,98.6842,828.163,-0.176268,1.58911,0.162812,-207.118,125.087,708.958
143,0,2.60261,1.69024,-1.5327,-262.791,133.821,714.498,-0.16462,0.320645,-1.34645,-270.655,98.6756,828.134,-0.175806,1.58903,0.162591,-207.151,125.073,708.925
144,0,2.60972,1.69117,-1.53392,-262.803,133.767,714.514,-0.164626,0.321005,-1.34676,-270.67,98.6411,828.086,-0.174927,1.58924,0.162737,-207.169,125.04,708.882
145,0,2.53768,1.64789,-1.64728,-263.258,133.014,714.665,-0.164337,0.321136,-1.34668,-270.659,98.6031,828.047,-0.174808,1.58926,0.162562,-207.155,125.003,708.844
146,0,2.53643,1.65166,-1.65208,-263.222,132.902,714.696,-0.164464,0.321136,-1.34669,-270.65,98.5798,828.022,-0.174795,1.58981,0.161891,-207.14,124.963,708.809
147,0,2.54071,1.65336,-1.63112,-263.289,132.939,714.523,-0.164607,0.320906,-1.34678,-270.652,98.5757,828.01,-0.175151,1.59007,0.161687,-207.15,124.927,708.783
148,0,2.5417,1.65577,-1.62827,-263.268,132.955,714.473,-0.164857,0.320652,-1.34657,-270.664,98.5832,827.986,-0.175219,1.59017,0.161369,-207.159,124.919,708.752
149,0,2.53831,1.65379,-1.63234,-263.305,132.909,714.514,-0.165349,0.32077,-1.34658,-270.652,98.5799,827.984,-0.175387,1.59085,0.161198,-207.17,124.898,708.724
150,0,2.53795,1.65519,-1.6309,-263.302,132.903,714.491,-0.166332,0.320908,-1.34628,-270.642,98.5745,827.974,-0.175508,1.59087,0.16135,-207.185,124.883,708.7
151,0,2.56459,1.65696,-1.62351,-262.855,133.323,714.495,-0.166224,0.321054,-1.34635,-270.643,98.5666,827.949,-0.175039,1.59083,0.161316,-207.186,124.887,708.686
152,0,2.55286,1.65923,-1.63304,-263.029,133.062,714.575,-0.165137,0.321187,-1.34661,-270.642,98.5618,827.94,-0.174963,1.59099,0.161428,-207.185,124.88,708.686
153,0,2.52465,1.64999,-1.64784,-263.493,132.686,714.56,-0.166074,0.321165,-1.34649,-270.64,98.5467,827.984,-0.174652,1.59076,0.161241,-207.17,124.877,708.723
154,0,2.47853,1.65809,-1.69432,-263.9,131.818,714.922,-0.161685,0.32125,-1.34669,-270.586,98.4916,827.91,-0.174596,1.59066,0.161143,-207.17,124.837,708.759
155,0,2.48393,1.66043,-1.6907,-263.798,131.861,714.909,-0.165325,0.320827,-1.34683,-270.658,98.5334,828.021,-0.174745,1.59074,0.160857,-207.165,124.82,708.772
156,0,2.49623,1.66992,-1.68199,-263.589,131.934,714.952,-0.165454,0.320658,-1.34699,-270.665,98.5487,828.044,-0.174855,1.59083,0.16052,-207.167,124.804,708.781
157,0,2.49284,1.62925,-1.69575,-263.991,131.64,715.586,-0.16554,0.320371,-1.34683,-270.662,98.5777,828.068,-0.175162,1.59076,0.16057,-207.158,124.825,708.802
158,0,2.49735,1.62898,-1.69407,-263.955,131.678,715.607,-0.165627,0.320534,-1.34673,-270.655,98.5973,828.071,-0.174783,1.59083,0.160819,-207.154,124.858,708.814
159,0,2.49577,1.67174,-1.68194,-263.583,132,715.021,-0.165289,0.320765,-1.34659,-270.647,98.5961,828.073,-0.17482,1.59073,0.16123,-207.16,124.899,708.812
160,0,2.49162,1.66981,-1.6852,-263.649,131.986,715.032,-0.165171,0.321102,-1.34658,-270.631,98.6002,828.087,-0.174448,1.59074,0.161263,-207.172,124.935,708.817
161,0,2.50276,1.67144,-1.68111,-263.563,132.095,715.097,-0.165088,0.321362,-1.34644,-270.624,98.5951,828.096,-0.17416,1.59104,0.161644,-207.192,124.95,708.827
162,0,2.5034,1.67087,-1.68219,-263.553,132.101,715.089,-0.165152,0.321475,-1.34647,-270.613,98.5914,828.083,-0.174074,1.59098,0.161674,-207.19,124.959,708.806
163,0,2.50039,1.67098,-1.68342,-263.533,132.07,715.036,-0.165063,0.321526,-1.34652,-270.595,98.5984,828.06,-0.1741,1.59093,0.161462,-207.172,124.955,708.777
164,0,2.50468,1.67528,-1.67773,-263.434,132.113,715.034,-0.165206,0.321272,-1.34649,-270.591,98.599,828.037,-0.174241,1.59141,0.161043,-207.146,124.92,708.759
165,0,2.4726,1.66015,-1.69623,-263.884,131.752,714.912,-0.165632,0.320989,-1.34664,-270.61,98.6072,828.013,-0.174441,1.59128,0.161025,-207.153,124.893,708.737
166,0,2.49078,1.63177,-1.69829,-264.018,131.586,715.544,-0.165791,0.320786,-1.34665,-270.625,98.6112,827.994,-0.174719,1.59129,0.160877,-207.192,124.859,708.704
167,0,2.45639,1.61733,-1.711,-264.313,131.411,715.113,-0.166149,0.320936,-1.34659,-270.641,98.6181,827.977,-0.175001,1.59164,0.160768,-207.229,124.851,708.671
168,0,2.48357,1.61762,-1.69899,-264.1,131.571,715.185,-0.166223,0.321354,-1.34655,-270.632,98.6174,827.935,-0.17499,1.59197,0.16105,-207.283,124.858,708.615
169,0,2.60053,1.69156,-1.53388,-262.982,133.553,714.21,-0.166521,0.322042,-1.34651,-270.636,98.6079,827.875,-0.175122,1.59282,0.161423,-207.346,124.878,708.519
170,0,2.56258,1.6731,-1.60285,-263.144,133.12,714.364,-0.167668,0.322547,-1.34622,-270.642,98.6005,827.861,-0.174762,1.59329,0.16135,-207.385,124.902,708.456
171,0,2.5512,1.66589,-1.63067,-263.154,133.08,714.49,-0.167456,0.322722,-1.34613,-270.638,98.6137,827.861,-0.174979,1.59323,0.161748,-207.405,124.943,708.457
172,0,2.49417,1.63099,-1.69759,-264.171,131.696,715.458,-0.167233,0.322732,-1.3461,-270.65,98.6171,827.88,-0.174725,1.59282,0.162044,-207.395,124.978,708.5
173,0,2.51273,1.63076,-1.68798,-264.028,131.83,715.6,-0.166095,0.322578,-1.34643,-270.659,98.6307,827.904,-0.17467,1.59193,0.162009,-207.377,124.99,708.563
174,0,2.4974,1.63284,-1.69413,-264.099,131.717,715.573,-0.165904,0.321999,-1.34639,-270.664,98.6573,827.973,-0.174765,1.5915,0.161779,-207.326,124.995,708.645
175,0,2.49645,1.6313,-1.69377,-264.088,131.693,715.634,-0.166183,0.321349,-1.34638,-270.674,98.688,828.053,-0.174758,1.59125,0.161168,-207.29,124.977,708.734
176,0,2.49859,1.63151,-1.69229,-264.04,131.7,715.696,-0.166197,0.321096,-1.34657,-270.678,98.7212,828.123,-0.174732,1.59094,0.160877,-207.27,124.983,708.82
177,0,2.49686,1.63056,-1.6934,-264.037,131.726,715.765,-0.166167,0.320743,-1.34648,-270.693,98.7333,828.201,-0.174735,1.59091,0.160985,-207.256,125.005,708.901
178,0,2.49586,1.63069,-1.69406,-264.032,131.76,715.895,-0.165895,0.320937,-1.3463,-270.69,98.7496,828.296,-0.174706,1.59016,0.160938,-207.234,125.033,709.006
179,0,2.49728,1.63181,-1.69246,-264.017,131.8,716.011,-0.161721,0.32114,-1.34622,-270.639,98.7182,828.287,-0.174403,1.59048,0.160994,-207.221,125.073,709.114
180,0,2.49439,1.66725,-1.68631,-263.711,132.077,715.52,-0.165398,0.321148,-1.34639,-270.732,98.7514,828.464,-0.174072,1.59045,0.161225,-207.214,125.099,709.198
181,0,2.59414,1.69099,-1.54398,-263.107,133.516,715.114,-0.164931,0.321128,-1.34627,-270.745,98.7712,828.542,-0.174269,1.59006,0.161383,-207.204,125.145,709.305
182,0,2.54496,1.68583,-1.60239,-263.271,133.11,715.075,-0.164523,0.32129,-1.34633,-270.774,98.7766,828.625,-0.174062,1.58971,0.16127,-207.193,125.173,709.415
183,0,2.53374,1.66026,-1.64678,-263.286,132.992,715.502,-0.164145,0.321308,-1.34609,-270.801,98.7737,828.676,-0.174158,1.58944,0.16172,-207.193,125.195,709.503
184,0,2.53147,1.65348,-1.65355,-263.331,132.958,715.552,-0.163769,0.321291,-1.34607,-270.821,98.7732,828.711,-0.173802,1.5889,0.16173,-207.181,125.209,709.568
185,0,2.5304,1.6532,-1.65456,-263.312,132.937,715.611,-0.163583,0.321122,-1.34602,-270.848,98.7517,828.754,-0.174063,1.58875,0.161931,-207.172,125.194,709.625
186,0,2.53005,1.65494,-1.65434,-263.279,132.884,715.613,-0.163302,0.320994,-1.3461,-270.849,98.7232,828.774,-0.174113,1.58833,0.161649,-207.154,125.158,709.662
187,0,2.50773,1.6897,-1.67736,-263.536,132.089,716.146,-0.163451,0.320928,-1.34626,-270.853,98.6644,828.761,-0.173623,1.58886,0.161518,-207.137,125.09,709.651
188,0,2.50859,1.69024,-1.67676,-263.542,132.03,716.134,-0.163522,0.32104,-1.34633,-270.842,98.6033,828.751,-0.173547,1.58918,0.161373,-207.155,125.002,709.619
189,0,2.50891,1.68732,-1.67632,-263.595,131.962,716.1,-0.163768,0.321254,-1.34669,-270.815,98.558,828.728,-0.173328,1.58989,0.160949,-207.172,124.909,709.569
190,0,2.50849,1.685,-1.67676,-263.67,131.876,716.049,-0.164518,0.321607,-1.34695,-270.79,98.493,828.69,-0.173211,1.59078,0.160854,-207.216,124.814,709.485
191,0,2.51245,1.68802,-1.67649,-263.652,131.88,715.943,-0.165345,0.321849,-1.3472,-270.757,98.433,828.615,-0.172876,1.59136,0.160397,-207.26,124.731,709.352
192,0,2.50892,1.68515,-1.67951,-263.727,131.806,715.809,-0.165633,0.322682,-1.34737,-270.722,98.3609,828.541,-0.172707,1.59204,0.160386,-207.307,124.662,709.214
193,0,2.5244,1.68971,-1.67171,-263.57,131.944,715.786,-0.165621,0.323061,-1.34748,-270.682,98.2876,828.475,-0.172264,1.59248,0.160495,-207.304,124.638,709.13
194,0,2.57334,1.7262,-1.62604,-262.866,132.504,715.855,-0.165284,0.323558,-1.34758,-270.669,98.2277,828.411,-0.171048,1.59276,0.1604,-207.298,124.618,709.07
195,0,2.55687,1.71847,-1.63609,-263.095,132.302,715.776,-0.165146,0.323926,-1.34776,-270.657,98.1698,828.345,-0.170607,1.59296,0.160674,-207.287,124.602,709.02
196,0,2.57366,1.72776,-1.62513,-262.805,132.509,715.733,-0.165049,0.32394,-1.34779,-270.634,98.1486,828.298,-0.170517,1.59306,0.160666,-207.272,124.592,708.968
197,0,2.53589,1.70215,-1.66318,-263.344,132.056,715.62,-0.165676,0.324082,-1.34782,-270.613,98.1443,828.248,-0.170915,1.59317,0.160582,-207.281,124.557,708.9
198,0,2.53986,1.70906,-1.65713,-263.299,132.091,715.497,-0.166439,0.323738,-1.34778,-270.609,98.1667,828.195,-0.171686,1.59349,0.160472,-207.327,124.526,708.793
199,0,2.48599,1.6174,-1.70426,-264.279,131.364,715.368,-0.167353,0.324214,-1.34785,-270.579,98.2152,828.143,-0.172026,1.59486,0.160369,-207.399,124.512,708.672
200,0,2.49263,1.61711,-1.69889,-264.352,131.454,715.349,-0.168274,0.324897,-1.34807,-270.541,98.242,828.114,-0.172715,1.59555,0.160625,-207.508,124.524,708.556
201,0,2.50253,1.65464,-1.69316,-264.18,131.76,714.918,-0.16512,0.326765,-1.34811,-270.446,98.2106,827.994,-0.172064,1.59709,0.161332,-207.643,124.56,708.438
202,0,2.60556,1.68751,-1.55185,-263.664,133.346,714.477,-0.165599,0.328622,-1.34819,-270.406,98.1905,827.95,-0.170759,1.59855,0.161942,-207.788,124.629,708.298
203,0,2.60795,1.68794,-1.55337,-263.738,133.523,714.423,-0.165969,0.330516,-1.34807,-270.375,98.1955,827.896,-0.170469,1.60021,0.162689,-207.921,124.714,708.168
204,0,2.60532,1.68755,-1.55552,-263.856,133.56,714.36,-0.166562,0.331649,-1.34797,-270.355,98.2044,827.835,-0.169987,1.60103,0.162694,-208,124.763,708.063
205,0,2.6086,1.6883,-1.5559,-263.911,133.569,714.308,-0.167358,0.332421,-1.34768,-270.352,98.2192,827.773,-0.169804,1.60111,0.162316,-208.048,124.778,707.956
206,0,2.60852,1.68845,-1.55644,-263.939,133.574,714.208,-0.172082,0.332234,-1.34787,-270.408,98.2903,827.82,-0.170103,1.60123,0.162084,-208.066,124.767,707.872
207,0,2.60923,1.68764,-1.55653,-263.994,133.529,714.183,-0.168747,0.332372,-1.34798,-270.356,98.2758,827.699,-0.170676,1.60142,0.162088,-208.096,124.716,707.805
208,0,2.61723,1.68745,-1.54639,-263.893,133.67,714.055,-0.173954,0.332652,-1.34833,-270.419,98.3036,827.765,-0.170074,1.60197,0.161404,-208.103,124.649,707.715
209,0,2.5566,1.67732,-1.63145,-264.325,132.935,714.079,-0.174595,0.333841,-1.34867,-270.417,98.2704,827.696,-0.165074,1.60113,0.158663,-208.029,124.599,707.656
210,0,2.54233,1.64905,-1.6735,-264.452,132.797,714.272,-0.174746,0.335314,-1.34888,-270.393,98.2034,827.622,-0.163691,1.60187,0.157857,-208.001,124.563,707.548
211,0,2.6112,1.68722,-1.55644,-264.19,133.505,713.956,-0.174737,0.336742,-1.34935,-270.373,98.1288,827.552,-0.162485,1.60206,0.157938,-207.929,124.554,707.46
212,0,2.58667,1.68254,-1.597,-264.09,133.333,713.823,-0.174521,0.338511,-1.34943,-270.377,98.0462,827.473,-0.161141,1.60199,0.157504,-207.822,124.542,707.38
213,0,2.63225,1.68894,-1.54307,-263.914,133.895,713.794,-0.174671,0.339896,-1.34954,-270.399,97.979,827.409,-0.159921,1.60133,0.157429,-207.697,124.543,707.333
214,0,2.6345,1.68839,-1.54176,-263.911,133.949,713.785,-0.174886,0.341149,-1.34954,-270.395,97.9201,827.362,-0.159345,1.60056,0.157512,-207.532,124.523,707.292
215,0,2.63712,1.68709,-1.54075,-263.958,134.095,713.699,-0.175726,0.342495,-1.34947,-270.396,97.8533,827.31,-0.159701,1.59983,0.157846,-207.341,124.499,707.239
216,0,2.63931,1.68514,-1.54035,-264.041,134.124,713.541,-0.177566,0.343895,-1.34922,-270.412,97.7825,827.231,-0.164307,1.59968,0.159985,-207.18,124.447,707.103
217,0,2.65301,1.68371,-1.5412,-263.942,134.359,713.474,-0.178872,0.345664,-1.34912,-270.422,97.7337,827.139,-0.163248,1.59486,0.158243,-206.814,124.423,707.074
218,0,2.65954,1.68838,-1.54331,-263.99,134.48,713.453,-0.180194,0.347537,-1.34896,-270.44,97.6707,827.039,-0.165472,1.58642,0.155985,-206.295,124.346,707.002
219,0,2.63125,1.67973,-1.61398,-264.336,134.591,713.599,-0.180474,0.345111,-1.34774,-270.463,97.6413,827.013,-0.171469,1.57358,0.150724,-205.48,124.157,706.935
220,0,2.66377,1.7037,-1.55733,-264.915,135.194,713.204,-0.18233,0.34703,-1.34738,-270.515,97.5562,826.881,-0.167704,1.55784,0.140427,-204.39,123.976,706.966
221,0,2.66807,1.70851,-1.55986,-265.344,135.368,713.054,-0.185257,0.351548,-1.34784,-270.558,97.4606,826.694,-0.166771,1.54226,0.133617,-203.225,123.795,706.982
222,0,2.66982,1.70815,-1.56272,-265.615,135.402,712.855,-0.18224,0.353766,-1.34809,-270.542,97.3579,826.448,-0.163944,1.52466,0.126417,-202.078,123.674,707.032
223,0,2.67133,1.704,-1.56199,-265.901,135.302,712.622,-0.184726,0.362345,-1.34517,-270.588,97.3589,826.179,-0.163144,1.50541,0.122865,-200.935,123.567,707.084
224,0,2.66943,1.70285,-1.56557,-266.17,135.174,712.439,-0.186031,0.364325,-1.34519,-270.609,97.3053,826.054,-0.162414,1.48614,0.119295,-199.776,123.49,707.19
225,0,2.65258,1.68272,-1.61073,-266.453,134.946,712.395,-0.188715,0.369105,-1.34588,-270.652,97.2192,825.892,-0.163791,1.46895,0.118839,-198.668,123.403,707.312
226,0,2.66917,1.70588,-1.57648,-266.83,135.262,712.151,-0.190367,0.371398,-1.34573,-270.696,97.1579,825.802,-0.165762,1.45181,0.117941,-197.54,123.315,707.487
227,0,2.66745,1.71222,-1.58125,-267.223,135.427,711.996,-0.191174,0.373314,-1.34577,-270.736,97.1059,825.697,-0.166955,1.4367,0.117253,-196.362,123.226,707.701
228,0,2.66483,1.71908,-1.58863,-267.572,135.662,711.885,-0.192264,0.37523,-1.34542,-270.778,97.0366,825.63,-0.169208,1.41879,0.117821,-195.109,123.213,707.99
229,0,2.63432,1.71916,-1.64443,-267.893,135.546,711.869,-0.19358,0.377074,-1.34501,-270.82,96.973,825.579,-0.172017,1.39172,0.118253,-193.726,123.286,708.395
230,0,2.64902,1.73256,-1.64866,-268.001,136.267,711.899,-0.195117,0.379233,-1.34452,-270.891,96.907,825.518,-0.173865,1.36668,0.120336,-191.995,123.416,708.942
231,0,2.6294,1.75294,-1.65579,-268.704,136.564,711.752,-0.200477,0.383279,-1.34231,-270.998,96.8592,825.412,-0.175672,1.33263,0.120592,-190.012,123.621,709.665
232,0,2.63434,1.76996,-1.65137,-269.154,137.149,711.723,-0.201996,0.385904,-1.3412,-271.066,96.8385,825.336,-0.175156,1.29506,0.118076,-187.631,123.954,710.625
233,0,2.64132,1.78289,-1.65995,-269.567,137.713,711.777,-0.203927,0.387793,-1.34,-271.139,96.8259,825.274,-0.174371,1.25763,0.114328,-185.285,124.167,711.719
234,0,2.66495,1.79187,-1.64564,-269.877,138.45,711.717,-0.191618,0.388492,-1.34211,-271.197,96.9446,825.114,-0.170491,1.22051,0.107914,-183.078,124.364,712.859
235,0,2.67079,1.80409,-1.64258,-270.189,139.059,711.77,-0.192197,0.390246,-1.34134,-271.258,96.9645,825.092,-0.163034,1.18793,0.0994809,-181.024,124.503,714.039
236,0,2.67627,1.80862,-1.64035,-270.468,139.451,711.857,-0.193044,0.391271,-1.34047,-271.297,96.9867,825.132,-0.154801,1.15852,0.0892533,-179.158,124.603,715.238
237,0,2.67808,1.80612,-1.63582,-270.757,139.834,711.841,-0.194495,0.393005,-1.33987,-271.315,96.9885,825.215,-0.147846,1.13215,0.0818991,-177.475,124.697,716.409
238,0,2.67707,1.81396,-1.63893,-270.972,140.099,711.935,-0.195071,0.393871,-1.3393,-271.351,96.9831,825.244,-0.141871,1.1026,0.0757907,-175.668,124.818,717.695
239,0,2.66974,1.82347,-1.64474,-271.234,140.404,711.965,-0.195091,0.393308,-1.33875,-271.414,96.9963,825.198,-0.133394,1.05051,0.0657627,-173.374,125.078,719.34
240,0,2.59045,1.83238,-1.70095,-272.497,140.108,711.962,-0.197405,0.396228,-1.33743,-271.443,96.9523,825.157,-0.131456,1.0095,0.0619344,-170.969,125.301,721.212
241,0,2.58737,1.84568,-1.71506,-272.855,140.691,711.923,-0.199026,0.398031,-1.33629,-271.533,96.9151,825.01,-0.129503,0.955186,0.0562304,-168.152,125.564,723.604
242,0,2.58784,1.86437,-1.71835,-273.251,141.479,711.776,-0.200809,0.398414,-1.3352,-271.629,96.8957,824.793,-0.123581,0.914085,0.0531864,-164.932,125.839,726.395
243,0,2.589,1.89207,-1.72287,-273.684,142.248,711.754,-0.202793,0.400552,-1.33388,-271.693,96.8663,824.618,-0.125203,0.835859,0.0452217,-161.995,126.067,729.699
244,0,2.60439,1.92433,-1.71176,-274.234,143.001,711.57,-0.204985,0.402713,-1.33301,-271.756,96.8375,824.492,-0.121428,0.78089,0.0387182,-159.183,126.243,733.014
245,0,2.56729,1.92618,-1.7398,-274.957,143.199,711.779,-0.206379,0.404094,-1.33248,-271.8,96.8246,824.422,-0.118203,0.734262,0.0352025,-156.846,126.339,735.982
246,0,2.57049,1.9355,-1.74181,-275.193,143.749,711.895,-0.207075,0.405103,-1.33188,-271.821,96.8188,824.445,-0.114606,0.685395,0.0312686,-154.927,126.387,739.009
247,0,2.58143,1.9508,-1.74627,-275.417,144.264,711.994,-0.20814,0.406304,-1.33141,-271.833,96.8163,824.527,-0.110882,0.642287,0.0252432,-153.268,126.361,741.814
248,0,2.58383,2.00324,-1.72008,-275.375,145.061,712.092,-0.209771,0.409035,-1.33076,-271.809,96.8044,824.64,-0.106218,0.598066,0.0178144,-151.787,126.316,744.591
249,0,2.62397,1.97863,-1.67985,-275.881,145.712,712.244,-0.21314,0.408404,-1.32931,-271.859,96.8733,824.651,-0.0999697,0.564255,0.0119765,-150.362,126.221,747.399
250,0,2.62763,1.98875,-1.68487,-275.89,146.261,712.443,-0.210927,0.410004,-1.32931,-271.798,96.88,824.843,-0.0945326,0.521875,0.00772298,-149.248,126.253,750.088
251,0,2.61627,2.00178,-1.69163,-276.174,146.596,712.719,-0.210829,0.41028,-1.3283,-271.807,96.8739,824.983,-0.0885353,0.484389,0.000152059,-148.289,126.201,752.593
252,0,2.60502,2.01539,-1.69497,-276.45,146.965,712.971,-0.209844,0.408897,-1.32788,-271.845,96.8583,825.096,-0.0830137,0.452923,-0.00924887,-147.349,126.03,754.816
253,0,2.58394,2.03594,-1.68886,-276.45,147.392,713.324,-0.20888,0.409319,-1.3271,-271.853,96.8116,825.248,-0.0808223,0.429247,-0.00977019,-146.745,126.116,756.77
254,0,2.57569,2.05195,-1.69152,-276.435,147.886,713.611,-0.207356,0.411304,-1.32616,-271.822,96.7634,825.436,-0.0800051,0.408064,-0.00944971,-146.221,126.245,758.525
255,0,2.57299,2.06277,-1.69294,-276.513,148.283,713.924,-0.209295,0.409918,-1.32463,-271.892,96.7693,825.504,-0.0812474,0.38944,-0.0081629,-145.777,126.38,760.153
256,0,2.56786,2.06929,-1.69735,-276.553,148.587,714.143,-0.208034,0.409448,-1.32421,-271.925,96.7737,825.647,-0.082506,0.373436,-0.0069034,-145.412,126.52,761.629
257,0,2.55615,2.07489,-1.69881,-276.663,148.752,714.314,-0.207335,0.408678,-1.32372,-271.96,96.795,825.802,-0.0828731,0.360322,-0.00457744,-145.12,126.714,763.009
258,0,2.54597,2.08342,-1.70138,-276.731,148.865,714.463,-0.207162,0.407981,-1.32319,-271.987,96.8239,825.924,-0.0843178,0.348076,-0.00381335,-144.838,126.8,764.172
259,0,2.54458,2.0946,-1.6954,-276.821,148.985,714.509,-0.207017,0.407807,-1.3229,-272.035,96.8392,825.973,-0.0812992,0.340728,-0.00409456,-144.489,126.87,765.294
260,0,2.51749,2.11944,-1.7154,-276.778,149.072,714.553,-0.20732,0.407574,-1.32264,-272.07,96.8487,825.997,-0.0820109,0.32785,-0.00425965,-144.266,126.962,766.288
261,0,2.51176,2.12592,-1.71824,-276.969,149.306,714.572,-0.207661,0.407468,-1.32234,-272.084,96.8476,825.993,-0.0822534,0.314037,-0.00425976,-144.076,127.048,767.276
262,0,2.53471,2.12114,-1.70508,-277.184,149.632,714.673,-0.208123,0.407263,-1.32219,-272.117,96.842,825.961,-0.0837017,0.300146,-0.00405403,-143.903,127.093,768.243
263,0,2.53108,2.12825,-1.70674,-277.264,149.841,714.651,-0.208201,0.407054,-1.32171,-272.14,96.8426,825.896,-0.0842036,0.288913,-0.000452857,-143.916,127.273,769.189
264,0,2.5251,2.13905,-1.70708,-277.329,150.131,714.674,-0.207686,0.407064,-1.32152,-272.149,96.8226,825.848,-0.0854984,0.277536,0.00191618,-143.681,127.227,769.921
265,0,2.52054,2.1479,-1.70818,-277.344,150.487,714.731,-0.206313,0.407308,-1.32121,-272.156,96.7831,825.82,-0.0855191,0.269583,0.00164402,-143.57,127.172,770.555
266,0,2.52179,2.15332,-1.70595,-277.361,150.681,714.817,-0.20466,0.408073,-1.32091,-272.167,96.7257,825.78,-0.0839247,0.262421,0.000697554,-143.47,127.107,771.103
267,0,2.51701,2.15952,-1.70468,-277.406,150.799,714.894,-0.203299,0.408532,-1.32058,-272.181,96.6865,825.737,-0.0823157,0.256476,0.000533226,-143.37,127.071,771.598
268,0,2.51495,2.16334,-1.70617,-277.417,150.958,714.96,-0.202349,0.408379,-1.32011,-272.188,96.6832,825.722,-0.0812951,0.250657,0.000581946,-143.271,127.123,772.093
269,0,2.51006,2.16956,-1.70527,-277.483,151.051,714.951,-0.202122,0.408164,-1.31965,-272.198,96.7013,825.718,-0.0825598,0.245547,0.00142254,-143.207,127.207,772.522
270,0,2.50574,2.17391,-1.70693,-277.461,151.145,714.933,-0.201727,0.407091,-1.31939,-272.214,96.7424,825.731,-0.0857559,0.2428,0.00311122,-143.162,127.326,772.858
271,0,2.50158,2.17371,-1.70572,-277.428,151.166,714.942,-0.201395,0.405714,-1.31911,-272.218,96.8061,825.778,-0.0899716,0.24199,0.00487349,-143.122,127.478,773.01
272,0,2.50125,2.1727,-1.70221,-277.272,151.164,715.021,-0.199982,0.403774,-1.31817,-272.208,96.8689,825.872,-0.095496,0.244088,0.00712512,-143.095,127.663,773.023
273,0,2.50349,2.1722,-1.69503,-277.064,151.127,715.111,-0.197919,0.401707,-1.31777,-272.221,96.9006,825.984,-0.0998792,0.25102,0.0103468,-143.087,127.877,772.919
274,0,2.50056,2.17011,-1.69584,-276.871,151.033,715.249,-0.194791,0.39996,-1.31768,-272.22,96.9009,826.122,-0.102236,0.259138,0.0130074,-143.066,128.08,772.817
275,0,2.49774,2.17037,-1.69226,-276.685,150.933,715.42,-0.192622,0.398344,-1.31755,-272.197,96.9121,826.288,-0.103114,0.264237,0.0118032,-142.964,128.176,772.792
276,0,2.49373,2.17048,-1.69219,-276.526,150.838,715.496,-0.187947,0.397057,-1.31847,-272.146,96.9445,826.469,-0.102158,0.267098,0.0128102,-142.913,128.306,772.875
277,0,2.49139,2.16716,-1.69149,-276.414,150.755,715.513,-0.186659,0.392031,-1.31739,-272.114,97.0499,826.628,-0.100761,0.267415,0.0122968,-142.853,128.35,773.067
278,0,2.45689,2.16412,-1.71075,-276.699,150.257,715.622,-0.186105,0.390246,-1.31711,-272.118,97.1187,826.735,-0.0998641,0.267443,0.0120829,-142.797,128.333,773.294
279,0,2.45363,2.15936,-1.70958,-276.511,150.179,715.756,-0.18474,0.387769,-1.31701,-272.124,97.1594,826.878,-0.100604,0.26839,0.0119335,-142.753,128.296,773.478
280,0,2.48827,2.16435,-1.67773,-275.723,150.572,715.888,-0.185103,0.38536,-1.3164,-272.169,97.164,826.991,-0.102289,0.270344,0.0115425,-142.625,128.164,773.457
281,0,2.50559,2.15615,-1.66708,-274.996,150.636,716.011,-0.17869,0.382026,-1.31777,-272.147,97.161,827.196,-0.103331,0.276423,0.0108335,-142.584,128.089,773.336
282,0,2.51652,2.14083,-1.65818,-274.272,150.329,716.197,-0.174594,0.378135,-1.31802,-272.129,97.203,827.428,-0.10539,0.286039,0.0106499,-142.575,127.997,773.007
